date,block,sw1,sw2,sw3,sw4,sw5,st1,st2,st3,st4,st5,ec1,ec2,ec3,ec4,ec5
6/9/2008,2,0.153375,0.1943125,NA,0.251395833,0.259541667,15.89583333,15.76875,NA,17.575,17.425,0.09,0.04,NA,0.593333333,0.742708333
6/9/2008,3,0.147645833,0.158645833,0.200854167,0.1945625,0.195333333,16.26041667,16.21666667,16.49166667,16.96666667,17.68333333,0.100208333,0.01,0.54,0.47,0.345833333
6/9/2008,4,0.133958333,0.157895833,0.177541667,0.213291667,0.1904375,16.04166667,16.58958333,16.19583333,17.15,17.48333333,0.234375,0.19,0.13,0.3,0.56
7/9/2008,1,0.131354167,0.192375,0.169416667,0.214166667,NA,16.69375,17.44166667,16.93125,17.00625,NA,0.183333333,0.26,0.32,0.42,NA
7/9/2008,2,0.158708333,0.1940625,NA,0.250208333,0.2578125,16.0375,15.82916667,NA,17.33958333,17.10625,0.09,0.039583333,NA,0.5925,0.753541667
7/9/2008,3,0.15175,0.159895833,0.200520833,0.193583333,0.194104167,16.48958333,16.33333333,16.41458333,16.68541667,17.31875,0.104375,0.010208333,0.536875,0.465,0.34
7/9/2008,4,0.136604167,0.159625,0.178333333,0.211979167,0.188791667,16.30208333,16.74166667,16.19791667,16.93125,17.1625,0.244166667,0.19375,0.13,0.3,0.56
8/9/2008,1,0.127895833,0.189833333,0.168291667,0.213666667,NA,15.09791667,16.51041667,16.5,16.86875,NA,0.164375,0.26,0.32,0.415,NA
8/9/2008,2,0.174916667,0.202270833,NA,0.2495,0.256229167,14.47291667,14.6875,NA,17.15833333,16.91875,0.116666667,0.041458333,NA,0.590416667,0.765625
8/9/2008,3,0.153729167,0.159083333,0.199979167,0.192916667,0.193583333,15.23958333,15.5,16.08958333,16.53958333,17.13333333,0.106666667,0.014166667,0.532291667,0.460625,0.346666667
8/9/2008,4,0.157416667,0.159729167,0.179125,0.211354167,0.188125,14.95625,15.8625,15.72916667,16.80625,17.00208333,0.270833333,0.195,0.13,0.3,0.56
